image_path,label,area,convex_hull_area,solidity,perimeter,width,height,longest_path,center_of_mass_x,center_of_mass_y,convex_hull_vertices
dataset_augment/Apple/Apple_rust/image (213)_augmented_608.JPG,0,47581.0,51980.5,0.9153624917036196,1268.735062122345,256,256,2165,104.96874802967571,105.10977070679473,9
dataset_augment/Apple/Apple_rust/image (180)_augmented_1634.JPG,0,24636.0,31277.0,0.7876714518655882,1095.9310202598572,217,208,1498,118.62039292092872,150.57594577041726,18
dataset_augment/Apple/Apple_rust/image (225)_augmented_1475.JPG,0,46495.0,58141.0,0.7996938477150376,2338.879054546356,256,256,2197,140.24600494676847,133.34672545434992,7
dataset_augment/Apple/Apple_rust/image (134)_augmented_444.JPG,0,30579.0,32716.0,0.9346802787626849,774.9259679317474,213,233,1519,126.62170116746788,140.6024722849014,27
dataset_augment/Apple/Apple_rust/image (134)_augmented_1485.JPG,0,30579.0,32716.0,0.9346802787626849,774.9259679317474,213,233,1519,126.62170116746788,140.6024722849014,27
dataset_augment/Apple/Apple_rust/image (72)_augmented_324.JPG,0,29754.0,31636.5,0.9404959461381632,839.2863587141037,215,199,1686,133.95714861867313,137.66619614169522,31
dataset_augment/Apple/Apple_rust/image (118)_augmented_677.JPG,0,43237.0,50519.0,0.8558562125141036,1336.05591070652,233,256,1903,146.30490089506674,130.21705946295995,16
dataset_augment/Apple/Apple_rust/image (191).JPG,0,38873.0,45873.0,0.8474047914895473,1293.445739030838,256,221,1982,128.21040310755538,131.67589329354564,15
dataset_augment/Apple/Apple_rust/image (60)_augmented_298.JPG,0,28641.0,35707.5,0.8021003990758244,1109.244728565216,206,234,1696,93.04346915261338,82.05066163890926,11
dataset_augment/Apple/Apple_rust/image (97)_augmented_1240.JPG,0,37187.0,39939.5,0.9310832634359468,884.3818116188049,236,245,1687,125.90534326511953,135.2965014655659,26
dataset_augment/Apple/Apple_rust/image (28).JPG,0,33644.0,34522.0,0.9745669428190719,750.5411919355392,193,245,1702,128.61767328498394,123.72491380335275,33
dataset_augment/Apple/Apple_rust/image (173)_augmented_1393.JPG,0,34206.0,45669.0,0.7489982263679958,1555.0853482484818,222,256,2007,134.44705607203414,123.45404315032451,12
dataset_augment/Apple/Apple_rust/image (253)_augmented_633.JPG,0,40841.0,50144.0,0.8144743139757499,1287.722869515419,256,238,1827,119.85482725692319,142.4217820327612,13
dataset_augment/Apple/Apple_rust/image (200).JPG,0,41531.0,51799.0,0.8017722349852314,1441.8305150270462,256,232,2164,138.13327393994848,134.2052201969613,10
dataset_augment/Apple/Apple_rust/image (13)_augmented_306.JPG,0,27297.0,32258.5,0.8461955763597191,1083.2274836301804,188,239,1659,114.5489980583947,124.56863391581493,21
dataset_augment/Apple/Apple_rust/image (44)_augmented_1013.JPG,0,24657.0,28865.0,0.8542179109648363,1293.4466173648834,198,187,1469,129.64444174068217,115.55781319706371,23
dataset_augment/Apple/Apple_rust/image (79)_augmented_1469.JPG,0,29505.0,31458.5,0.9379023157493205,755.9554054737091,189,234,1584,123.4757498729029,123.53472292831724,33
dataset_augment/Apple/Apple_rust/image (129).JPG,0,32973.0,37325.5,0.883390711443919,1063.0264731645584,215,214,1717,125.20346950535287,124.57383313620235,20
dataset_augment/Apple/Apple_rust/image (90).JPG,0,29901.0,30858.0,0.9689869725840949,742.4823168516159,183,245,1648,128.87635865021238,131.5112538042206,32
dataset_augment/Apple/Apple_rust/image (14)_augmented_1370.JPG,0,33120.0,34078.5,0.971873762049386,747.7960251569748,210,236,1618,127.66938405797102,131.04359903381643,37
dataset_augment/Apple/Apple_rust/image (46)_augmented_1164.JPG,0,22535.0,40217.0,0.5603351816396052,1605.3966134786606,256,231,1687,147.3302862214333,120.28511204792545,17
dataset_augment/Apple/Apple_rust/image (118)_augmented_313.JPG,0,42195.0,48498.0,0.8700358777681554,1203.0437180995941,232,256,1849,144.67967768692972,127.49204882095034,20
dataset_augment/Apple/Apple_rust/image (272)_augmented_1511.JPG,0,32925.0,34871.5,0.9441807779992257,814.8843377828598,207,243,1602,129.17731207289293,125.83665907365224,22
dataset_augment/Apple/Apple_rust/image (61)_augmented_692.JPG,0,39156.0,40481.5,0.9672566480985141,899.7716399431229,198,256,1859,124.80881601797937,136.5784043313924,26
dataset_augment/Apple/Apple_rust/image (30)_augmented_843.JPG,0,19891.0,21220.0,0.9373704052780396,669.6295045614243,145,208,1531,123.17364637273138,132.80574129003065,29
dataset_augment/Apple/Apple_rust/image (222)_augmented_1115.JPG,0,29149.0,37534.0,0.7766025470240315,1907.6646012067795,201,256,2040,136.9675803629627,134.20885793680745,18
dataset_augment/Apple/Apple_rust/image (168)_augmented_465.JPG,0,19908.0,28432.0,0.7001969611705121,1080.1980460882187,171,256,1842,95.11829415310427,101.74025517379948,12
dataset_augment/Apple/Apple_rust/image (35)_augmented_835.JPG,0,26701.0,32499.5,0.8215818704903153,1030.8010774850845,223,188,1576,143.6050709711247,131.14542526497135,22
dataset_augment/Apple/Apple_rust/image (107)_augmented_912.JPG,0,32362.0,33454.0,0.967358163448317,758.1980460882187,213,220,1515,124.84503429948705,121.62876212842222,33
dataset_augment/Apple/Apple_rust/image (273)_augmented_786.JPG,0,30184.0,40222.5,0.7504257567281994,1437.8358715772629,256,219,1849,149.82245560561887,135.7096474953618,20
dataset_augment/Apple/Apple_rust/image (160)_augmented_1092.JPG,0,41128.0,48307.0,0.8513879975986917,1221.1614682674408,256,231,2170,127.61036276988912,115.15485800427932,13
dataset_augment/Apple/Apple_rust/image (95)_augmented_466.JPG,0,37674.0,39273.0,0.9592850049652433,854.156415939331,229,249,1720,127.13733609385784,125.5965387269735,29
dataset_augment/Apple/Apple_rust/image (157)_augmented_647.JPG,0,16007.0,19775.5,0.8094359181815883,702.0731556415558,146,219,1473,121.43655900543513,99.9127256825139,23
dataset_augment/Apple/Apple_rust/image (198)_augmented_788.JPG,0,26212.0,28573.5,0.9173534918718393,1074.7738021612167,238,169,1684,116.94430032046391,120.32393560201434,25
dataset_augment/Apple/Apple_rust/image (230)_augmented_1638.JPG,0,41656.0,46604.5,0.893819266379856,1147.979790687561,246,252,1925,120.7343719992318,129.73802093335894,28
dataset_augment/Apple/Apple_rust/image (152).JPG,0,29238.0,34516.5,0.8470731389335535,978.6833273172379,225,235,1657,124.30149121006909,107.44931253847733,20
dataset_augment/Apple/Apple_rust/image (184)_augmented_1140.JPG,0,24943.0,28098.5,0.8876986315995515,829.9726504087448,203,186,1478,125.1607264563204,121.41153830734073,22
dataset_augment/Apple/Apple_rust/image (178)_augmented_921.JPG,0,29556.0,30675.5,0.9635050773418526,735.1269783973694,195,221,1532,115.82379212342671,128.16588848287995,35
dataset_augment/Apple/Apple_rust/image (131)_augmented_427.JPG,0,33595.0,49038.5,0.685073972491002,1768.3201571702957,237,256,2290,124.68983479684476,104.59169519273702,10
dataset_augment/Apple/Apple_rust/image (243)_augmented_948.JPG,0,30954.0,31990.0,0.9676148796498906,719.269113779068,215,214,1487,123.12473347547974,128.20239710538218,31
dataset_augment/Apple/Apple_rust/image (141)_augmented_350.JPG,0,12469.0,12998.5,0.9592645305227526,497.6051193475723,109,154,1101,134.5850509262972,129.6327692677841,22
dataset_augment/Apple/Apple_rust/image (165)_augmented_1309.JPG,0,14063.0,14499.0,0.9699289606179736,541.7716399431229,149,179,1346,112.28272772523644,128.86759581881532,32
dataset_augment/Apple/Apple_rust/image (202)_augmented_1420.JPG,0,37105.0,40198.5,0.9230443922036892,968.0559107065201,217,252,1778,126.92343349952837,132.63449669855814,27
dataset_augment/Apple/Apple_rust/image (53).JPG,0,39907.0,50090.5,0.7966979766622413,1895.0689330101013,256,233,2046,128.17605933796077,124.66056080386899,15
dataset_augment/Apple/Apple_rust/image (106)_augmented_1313.JPG,0,32619.0,34574.0,0.9434546190779198,988.6660823822021,221,232,1599,129.5986081731506,134.21012293448604,32
dataset_augment/Apple/Apple_rust/image (269)_augmented_1077.JPG,0,35289.0,43111.0,0.8185613880448146,1396.357426404953,256,220,2076,125.42639349372325,120.45198220408626,14
dataset_augment/Apple/Apple_rust/image (32)_augmented_1536.JPG,0,40409.0,51299.0,0.7877151601395739,1979.9381605386734,222,256,2120,108.4021133905813,128.21284862283156,11
dataset_augment/Apple/Apple_rust/image (105).JPG,0,35827.0,37151.0,0.9643616591747194,798.281306385994,226,235,1636,135.97753091244033,121.68158093058308,37
dataset_augment/Apple/Apple_rust/image (216)_augmented_1080.JPG,0,27184.0,33881.0,0.8023375933414008,1173.0020879507065,181,252,2132,175.20041200706297,106.87558858151854,11
dataset_augment/Apple/Apple_rust/image (268)_augmented_939.JPG,0,22412.0,26956.0,0.831428995399911,873.168608546257,219,231,2051,112.46394788506157,115.22581652686061,21
dataset_augment/Apple/Apple_rust/image (204)_augmented_1197.JPG,0,15170.0,19778.5,0.7669944636853149,733.0020879507065,168,204,1454,123.86381015161503,100.22010547132498,16
dataset_augment/Apple/Apple_rust/image (1)_augmented_585.JPG,0,12982.0,15065.0,0.8617324925323597,564.433546423912,128,174,1178,147.8440918194423,115.7259282082884,19
dataset_augment/Apple/Apple_rust/image (273)_augmented_382.JPG,0,21764.0,29298.0,0.7428493412519626,1231.6678886413574,205,207,1674,134.48768608711634,130.23295350119463,17
dataset_augment/Apple/Apple_rust/image (74)_augmented_1553.JPG,0,13467.0,14211.5,0.9476128487492523,562.3330411911011,160,124,1126,129.11724957303036,112.24741961832628,24
dataset_augment/Apple/Apple_rust/image (191)_augmented_1522.JPG,0,36460.0,43997.5,0.8286834479231775,1804.9238131046295,244,244,1766,124.21311025781678,130.7763027975864,21
dataset_augment/Apple/Apple_rust/image (45).JPG,0,27558.0,29315.0,0.9400648132355449,755.5289993286133,168,234,1628,146.24678859133465,133.73597503447274,26
dataset_augment/Apple/Apple_rust/image (212)_augmented_1497.JPG,0,48922.0,53999.0,0.9059797403655623,1273.8721451759338,256,256,1918,130.92216180859327,121.03109030701934,18
dataset_augment/Apple/Apple_rust/image (113).JPG,0,29156.0,32775.0,0.889580472921434,866.4995617866516,201,233,1591,126.07957195774455,125.80065852654685,23
dataset_augment/Apple/Apple_rust/image (75)_augmented_775.JPG,0,16124.0,17081.5,0.9439452038755378,681.4701242446899,162,147,1128,121.00564376085339,130.13377573803027,32
dataset_augment/Apple/Apple_rust/image (159)_augmented_643.JPG,0,41109.0,51888.5,0.7922564730142517,1544.8300890922546,256,256,1916,146.88982947772993,128.47687854241164,9
dataset_augment/Apple/Apple_rust/image (45)_augmented_1563.JPG,0,11074.0,11588.5,0.9556025369978859,453.7056245803833,106,149,1035,134.5940942748781,146.12118475708868,25
dataset_augment/Apple/Apple_rust/image (139)_augmented_531.JPG,0,51321.0,54417.0,0.943106014664535,1168.610171675682,238,256,1927,117.95600241616492,113.38452095633366,7
dataset_augment/Apple/Apple_rust/image (215)_augmented_1121.JPG,0,37581.0,39484.0,0.9518032620808429,898.3818116188049,233,244,1663,133.99071339240572,135.91721880737606,30
dataset_augment/Apple/Apple_rust/image (249)_augmented_1436.JPG,0,47675.0,56299.0,0.8468178830885096,1462.4924215078354,256,256,2227,124.70949134766649,109.54565285789198,8
dataset_augment/Apple/Apple_rust/image (180)_augmented_728.JPG,0,41379.0,51446.5,0.8043112748194726,1755.1351360082626,256,238,1876,117.30409144735252,146.21994248290196,11
dataset_augment/Apple/Apple_rust/image (12).JPG,0,28103.0,33959.0,0.827556759621897,1242.3129937648773,214,232,1714,135.5660961463189,121.2126819200797,18
dataset_augment/Apple/Apple_rust/image (87)_augmented_1023.JPG,0,38126.0,42424.5,0.898678829449964,1198.8427076339722,215,256,1890,119.62104600535068,137.24558044379162,18
dataset_augment/Apple/Apple_rust/image (230)_augmented_791.JPG,0,43180.0,44920.0,0.9612644701691897,895.7543950080872,245,242,1658,125.92487262621584,118.3394395553497,32
dataset_augment/Apple/Apple_rust/image (144).JPG,0,31320.0,38114.5,0.8217345104881344,1309.7128551006317,232,216,1832,131.68116219667945,127.11666666666666,22
dataset_augment/Apple/Apple_rust/image (216)_augmented_509.JPG,0,37480.0,55541.0,0.6748168020021246,2674.2025409936905,256,256,2199,146.82516008537885,128.35797758804696,7
dataset_augment/Apple/Apple_rust/image (13).JPG,0,27255.0,32266.0,0.844697204487696,1083.7127648591995,188,239,1659,114.52724270776004,124.77611447440836,21
dataset_augment/Apple/Apple_rust/image (204)_augmented_1352.JPG,0,24709.0,30808.5,0.8020189233490758,850.6416971683502,216,238,1634,128.82909061475576,109.31688858310737,18
dataset_augment/Apple/Apple_rust/image (145).JPG,0,54646.0,62233.0,0.8780871884691401,1568.0660153627396,256,256,2283,113.07782820334516,123.43763495955788,9
dataset_augment/Apple/Apple_rust/image (43)_augmented_339.JPG,0,48464.0,53861.0,0.8997976272256364,1356.5168067216873,256,256,2074,133.8194329811819,128.06926791020138,19
dataset_augment/Apple/Apple_rust/image (97)_augmented_722.JPG,0,19630.0,20800.5,0.9437273142472536,614.2152910232544,173,177,1222,131.95292919001528,133.86393275598573,23
dataset_augment/Apple/Apple_rust/image (141)_augmented_1207.JPG,0,21405.0,22902.0,0.9346345297353943,676.1736608743668,153,202,1392,134.82919878533053,137.33973370707778,24
dataset_augment/Apple/Apple_rust/image (44)_augmented_1604.JPG,0,42916.0,49551.5,0.8660888166856705,1676.0182483196259,256,235,2088,134.76251281573306,129.1970826731289,16
dataset_augment/Apple/Apple_rust/image (44).JPG,0,42648.0,49485.5,0.8618282123046145,1635.9504886865616,256,234,2088,134.95997467642093,129.71621178015383,16
dataset_augment/Apple/Apple_rust/image (32)_augmented_911.JPG,0,29621.0,31432.0,0.9423835581572919,838.0559107065201,189,224,1559,109.15168292765267,137.29202255156815,33
dataset_augment/Apple/Apple_rust/image (54)_augmented_768.JPG,0,30450.0,45341.0,0.6715776008469156,2434.4308989048004,256,204,2080,116.19461412151067,128.78098522167488,10
dataset_augment/Apple/Apple_rust/image (112).JPG,0,30377.0,43142.0,0.7041166380789022,1588.3139388561249,256,215,2008,134.7747638015604,160.71402705994666,8
dataset_augment/Apple/Apple_rust/image (196)_augmented_1245.JPG,0,42342.0,45562.0,0.9293270708046178,1035.8965303897858,246,248,1702,131.14805630343395,129.60346700675453,24
dataset_augment/Apple/Apple_rust/image (195)_augmented_1045.JPG,0,41211.0,49914.5,0.8256318304300354,1636.6416971683502,250,256,1885,100.96226735580306,129.6115114896508,14
dataset_augment/Apple/Apple_rust/image (210)_augmented_423.JPG,0,23028.0,24724.0,0.9314026856495713,719.9137753248215,159,228,1531,131.92500434253952,134.96608476637138,27
dataset_augment/Apple/Apple_rust/image (199)_augmented_1631.JPG,0,36129.0,42057.0,0.8590484342677794,1587.8380300998688,223,256,1874,124.84643914860638,135.69304436878963,23
dataset_augment/Apple/Apple_rust/image (176)_augmented_1179.JPG,0,29734.0,31855.0,0.9334170459896406,777.9970356225967,180,238,1640,91.08471783143875,122.46976525190018,29
dataset_augment/Apple/Apple_rust/image (164)_augmented_335.JPG,0,33309.0,38367.5,0.8681566429921157,954.0731556415558,216,241,1763,162.3977603650665,125.53237863640457,16
dataset_augment/Apple/Apple_rust/image (101)_augmented_1460.JPG,0,36480.0,47189.5,0.7730533275410844,1722.4161766767502,256,239,1984,109.68341557017544,129.88993969298247,10
dataset_augment/Apple/Apple_rust/image (59)_augmented_1603.JPG,0,17801.0,19788.5,0.8995628774288097,691.8305150270462,150,197,1342,127.13280152800405,133.25318802314476,21
dataset_augment/Apple/Apple_rust/image (52).JPG,0,19912.0,21461.0,0.9278225618563907,682.6589421033859,129,230,1571,126.13228204098031,139.4604258738449,29
dataset_augment/Apple/Apple_rust/image (267)_augmented_738.JPG,0,31371.0,33498.5,0.9364896935683688,812.156415939331,191,244,1686,119.98565554174237,124.55956137834306,29
dataset_augment/Apple/Apple_rust/image (59)_augmented_378.JPG,0,35452.0,40256.0,0.8806637519872814,1091.269113779068,236,214,1615,135.45949452781224,127.97593929820603,21
dataset_augment/Apple/Apple_rust/image (104).JPG,0,33273.0,34918.0,0.9528896271264105,854.6660823822021,219,237,1538,136.15835662549213,128.0074534908184,30
dataset_augment/Apple/Apple_rust/image (268)_augmented_1338.JPG,0,22662.0,26120.5,0.8675944181772937,873.2274836301804,164,256,1875,119.008560586003,111.10956667549202,21
dataset_augment/Apple/Apple_rust/image (58)_augmented_564.JPG,0,17108.0,18518.5,0.9238329238329238,654.6173119544983,162,168,1188,138.1471241524433,141.69517184942717,23
dataset_augment/Apple/Apple_rust/image (6)_augmented_890.JPG,0,30977.0,33727.0,0.9184629525306135,835.6122596263885,208,233,1614,128.7261839429254,128.75646447364173,26
dataset_augment/Apple/Apple_rust/image (92)_augmented_1323.JPG,0,23723.0,34564.5,0.6863400309566173,1495.5408824682236,199,233,1671,119.60658432744594,132.283817392404,20
dataset_augment/Apple/Apple_rust/image (213)_augmented_816.JPG,0,20158.0,24539.5,0.8214511298111209,1470.9083423614502,186,227,1915,116.41859311439627,117.11082448655621,18
dataset_augment/Apple/Apple_rust/image (243)_augmented_964.JPG,0,38742.0,40216.5,0.9633359442020066,806.4406867027283,236,232,1780,118.85073047338805,132.20858499819317,25
dataset_augment/Apple/Apple_rust/image (174)_augmented_1608.JPG,0,43592.0,56169.0,0.7760864533817586,2035.1132587194443,256,256,1896,151.14215911176362,144.40883648375848,8
dataset_augment/Apple/Apple_rust/image (142)_augmented_967.JPG,0,12142.0,14088.0,0.8618682566723452,621.1614682674408,149,144,1076,123.00362378520836,136.27334870696754,14
dataset_augment/Apple/Apple_rust/image (191)_augmented_1320.JPG,0,35893.0,44966.0,0.7982253258017169,1956.2221493721008,239,256,1750,125.50291143119829,130.34992895550664,20
dataset_augment/Apple/Apple_rust/image (123)_augmented_1552.JPG,0,52437.0,61148.0,0.8575423562504089,1877.0020879507065,256,256,2164,118.34614871178748,115.53344012815379,7
dataset_augment/Apple/Apple_rust/image (265)_augmented_1439.JPG,0,36491.0,40019.0,0.911841875109323,981.4284940958023,234,236,1661,136.82540900496014,131.86476117398811,23
dataset_augment/Apple/Apple_rust/image (242)_augmented_1492.JPG,0,31558.0,35493.0,0.8891330684923788,957.8965303897858,205,246,1782,125.86187337600609,138.59176753913428,20
